GEO.id,GEO.id2,GEO.display-label,VD002,VD003,VD004,VD005,VD006,VD007,VD008,VD010,VD011,VD012,VD013,VD014,VD015,VD016,VD017,VD018,VD019,VD020,VD021,VD022,VD023,VD024,VD025,VD026,VD027,VD028,VD029,VD030,VD031,VD032,VD033,VD034,VD035,VD036,VD037,VD038,VD039,VD040,VD041,VD042,VD043,VD044,VD045,VD046,VD047,VD048,VD049,VD050,VD051,VD052,VD053,VD054,VD055,VD056,VD057,VD058,VD059,VD060,VD061,VD062,VD063,VD064,VD065,VD067,VD068,VD069,VD070,VD071,VD072,VD073,VD074,VD075,VD076,VD077,VD079,VD080,VD081,VD082,VD083,VD084,VD085,VD086,VD087,VD088,VD089,VD090,VD091,VD092,VD093,VD094,VD095,VD096,VD097,VD098,VD099,VD100,VD101,VD102,VD103,VD104,VD105
1400000US44003021002,44003021002,"Census Tract 210.02, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003732,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021002, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2707522,        472822,Census Tract 210.02,S,!,4932,2282,+41.7569676,-071.3947778,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021100,44003021100,"Census Tract 211, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003737,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021100, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       6820493,         98586,Census Tract 211,S,!,5320,2323,+41.7430015,-071.4316574,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021200,44003021200,"Census Tract 212, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003742,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021200, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2277203,        117133,Census Tract 212,S,!,3656,1644,+41.7475818,-071.4115407,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021300,44003021300,"Census Tract 213, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003746,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021300, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       4171595,       2580625,Census Tract 213,S,!,4772,2225,+41.7397743,-071.3870958,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021401,44003021401,"Census Tract 214.01, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003751,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021401, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2444065,        367437,Census Tract 214.01,S,!,3937,1586,+41.7191017,-071.4099701,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021402,44003021402,"Census Tract 214.02, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003755,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021402, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2192095,          5568,Census Tract 214.02,S,!,3660,1566,+41.7257278,-071.3950373,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021501,44003021501,"Census Tract 215.01, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003759,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021501, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       1976482,       4012963,Census Tract 215.01,S,!,3194,1437,+41.7189291,-071.3718322,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021502,44003021502,"Census Tract 215.02, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003764,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021502, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       3740327,      10227142,Census Tract 215.02,S,!,4286,1795,+41.6949798,-071.3664334,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021600,44003021600,"Census Tract 216, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003769,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021600, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       3725691,       5092721,Census Tract 216,S,!,1526,656,+41.6725141,-071.3831572,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021700,44003021700,"Census Tract 217, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003772,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021700, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2581738,       1188053,Census Tract 217,S,!,4852,2085,+41.6921382,-071.3999936,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021800,44003021800,"Census Tract 218, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003778,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021800, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       3410905,        125724,Census Tract 218,S,!,4144,1812,+41.7095392,-071.3957894,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021901,44003021901,"Census Tract 219.01, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003781,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021901, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2366198,             0,Census Tract 219.01,S,!,3601,1507,+41.7073254,-071.4415910,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021902,44003021902,"Census Tract 219.02, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003786,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021902, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2154878,         21224,Census Tract 219.02,S,!,2727,1211,+41.7112651,-071.4240055,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021903,44003021903,"Census Tract 219.03, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003790,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021903, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       3847261,       3397771,Census Tract 219.03,S,!,3987,1723,+41.6877330,-071.4172595,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003022000,44003022000,"Census Tract 220, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003794,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,022000, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       3227495,       3199988,Census Tract 220,S,!,3360,1717,+41.6874076,-071.4384265,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003022100,44003022100,"Census Tract 221, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003798,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,022100, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       7870014,        424360,Census Tract 221,S,!,5515,2497,+41.7147078,-071.4628561,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003022201,44003022201,"Census Tract 222.01, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003803,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,022201, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       9121152,         47804,Census Tract 222.01,S,!,6799,3009,+41.6805357,-071.4666568,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003022202,44003022202,"Census Tract 222.02, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003809,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,022202, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       7897964,         77446,Census Tract 222.02,S,!,3583,2267,+41.6898077,-071.4878561,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003022300,44003022300,"Census Tract 223, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003813,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,022300, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       6256521,        264925,Census Tract 223,S,!,4167,2330,+41.7006422,-071.4988845,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003022400,44003022400,"Census Tract 224, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003818,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,022400, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       6684321,       6452599,Census Tract 224,S,!,2126,1022,+41.6583223,-071.4269143,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003980000,44003980000,"Census Tract 9800, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003821,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,980000, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       3775824,          2620,Census Tract 9800,S,!,3,1,+41.7263912,-071.4264486,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040101,44005040101,"Census Tract 401.01, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008251,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040101, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       5996241,       4530963,Census Tract 401.01,S,!,4895,2272,+41.6335185,-071.2328802,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040102,44005040102,"Census Tract 401.02, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008255,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040102, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      15303726,       3185448,Census Tract 401.02,S,!,5883,2547,+41.5634411,-071.2409170,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040103,44005040103,"Census Tract 401.03, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008259,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040103, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      38220332,      19463900,Census Tract 401.03,S,!,6611,3475,+41.6126363,-071.3166110,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040200,44005040200,"Census Tract 402, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008266,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040200, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2334461,       3083626,Census Tract 402,S,!,1127,582,+41.5372453,-071.3100859,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040302,44005040302,"Census Tract 403.02, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008269,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040302, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2053822,          9506,Census Tract 403.02,S,!,2431,1251,+41.5122470,-071.2979089,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040303,44005040303,"Census Tract 403.03, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008272,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040303, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       3883358,          9444,Census Tract 403.03,S,!,3178,1376,+41.5437538,-071.3020815,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040304,44005040304,"Census Tract 403.04, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008275,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040304, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       5597844,          5321,Census Tract 403.04,S,!,2912,1331,+41.5300270,-071.2804654,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040400,44005040400,"Census Tract 404, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008278,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040400, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      19065896,       3923644,Census Tract 404,S,!,6502,3082,+41.5042616,-071.2629589,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040500,44005040500,"Census Tract 405, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008282,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040500, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2405882,             0,Census Tract 405,S,!,4260,2029,+41.5075228,-071.3126443,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040600,44005040600,"Census Tract 406, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008286,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040600, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       1046877,             0,Census Tract 406,S,!,4416,2360,+41.4986648,-071.3069242,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040700,44005040700,"Census Tract 407, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008291,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040700, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       1609148,        666906,Census Tract 407,S,!,3324,1950,+41.4886345,-071.2978743,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040800,44005040800,"Census Tract 408, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008295,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040800, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       1680968,        267489,Census Tract 408,S,!,2511,1652,+41.4813720,-071.3031108,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005040900,44005040900,"Census Tract 409, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008299,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,040900, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      10155468,       5716817,Census Tract 409,S,!,4738,2311,+41.4646440,-071.3319963,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005041000,44005041000,"Census Tract 410, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008304,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,041000, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        711463,        564949,Census Tract 410,S,!,1965,1451,+41.4785626,-071.3161364,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005041100,44005041100,"Census Tract 411, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008307,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,041100, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        840047,       1684932,Census Tract 411,S,!,1573,1079,+41.4921201,-071.3275710,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005041200,44005041200,"Census Tract 412, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008311,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,041200, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       1424716,       2286566,Census Tract 412,S,!,1885,237,+41.5102348,-071.3296377,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005041300,44005041300,"Census Tract 413, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008313,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,041300, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      24469397,      14503819,Census Tract 413,S,!,5405,2998,+41.5100880,-071.3783655,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005041400,44005041400,"Census Tract 414, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008319,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,041400, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      53151692,      11798979,Census Tract 414,S,!,3492,2367,+41.5187687,-071.1672468,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44005041601,44005041601,"Census Tract 416.01, Newport County, Rhode Island",PLST  ,RI,140,00,000,  ,0008322,1,1,44,005,H4,  ,     ,  ,  ,     ,  ,  ,041601, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2715583,        725477,Census Tract 416.01,S,!,3137,1519,+41.6680845,-071.1941828,CT, ,      ,     ,01219835,01219779,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
